tiempo,paso,framerate,n_part,tiemposindraw,tiempocondraw
40.67498,0.05,6.802721,12180,102.0,150.0
40.83098,0.05,6.4102564,12200,94.0,142.0
40.977978,0.05,6.802721,12220,102.0,151.0
41.13698,0.05,6.2893085,12240,91.0,139.0
41.28198,0.05,6.896552,12260,105.0,153.0
41.43998,0.05,6.3291135,12280,94.0,143.0
41.58798,0.05,6.756757,12300,107.0,155.0
41.748978,0.05,6.21118,12320,94.0,143.0
41.897976,0.05,6.711409,12340,106.0,155.0
42.057976,0.05,6.25,12360,95.0,143.0
42.206974,0.05,6.711409,12380,95.0,145.0
42.356976,0.05,6.6666665,12400,107.0,156.0
42.518974,0.05,6.1728396,12420,96.0,145.0
42.669975,0.05,6.6225166,12440,107.0,157.0
42.832973,0.05,6.134969,12460,95.0,145.0
42.982975,0.05,6.6666665,12480,109.0,159.0
43.146976,0.05,6.097561,12500,97.0,146.0
43.298977,0.05,6.5789475,12520,109.0,158.0
43.46298,0.05,6.097561,12540,98.0,146.0
43.61398,0.05,6.6225166,12560,109.0,159.0
43.77898,0.05,6.060606,12580,99.0,149.0
43.93198,0.05,6.535948,12600,112.0,162.0
44.09998,0.05,5.952381,12620,98.0,147.0
44.25298,0.05,6.535948,12640,110.0,160.0
44.41798,0.05,6.060606,12660,99.0,149.0
44.57398,0.05,6.4102564,12680,111.0,161.0
44.73898,0.05,6.060606,12700,101.0,150.0
44.894978,0.05,6.4102564,12720,112.0,162.0
45.060978,0.05,6.0240965,12740,102.0,152.0
45.21898,0.05,6.3291135,12760,112.0,162.0
45.38698,0.05,5.952381,12780,103.0,154.0
45.546978,0.05,6.25,12800,114.0,164.0
45.714977,0.05,5.952381,12820,102.0,153.0
45.87198,0.05,6.3694267,12840,115.0,166.0
46.04298,0.05,5.8479533,12860,102.0,152.0
46.20198,0.05,6.2893085,12880,113.0,164.0
46.37198,0.05,5.882353,12900,101.0,152.0
46.53098,0.05,6.2893085,12920,115.0,165.0
46.70198,0.05,5.8479533,12920,103.0,155.0
