tiempo,paso,framerate,n_part,tiemposindraw,tiempocondraw
3.1899981,0.05,58.823524,400,1.0,8.0
3.206998,0.05,58.823524,400,1.0,7.0
3.223998,0.05,58.823524,400,1.0,8.0
3.239998,0.05,62.499996,400,1.0,8.0
3.256998,0.05,58.823524,400,1.0,8.0
3.275998,0.05,52.63158,400,1.0,9.0
3.2919981,0.05,62.499996,400,1.0,8.0
3.3069983,0.05,66.66667,400,1.0,7.0
3.3249981,0.05,55.555557,400,1.0,8.0
3.341998,0.05,58.823524,400,1.0,11.0
3.3579981,0.05,62.499996,400,0.0,8.0
3.374998,0.05,58.823524,400,1.0,8.0
3.3939981,0.05,52.63158,400,0.0,8.0
3.4089983,0.05,66.66667,400,1.0,13.0
3.4269981,0.05,55.555557,400,1.0,7.0
3.443998,0.05,58.823524,400,1.0,8.0
3.461998,0.05,55.555557,400,1.0,10.0
3.478998,0.05,58.823524,400,1.0,8.0
3.4969978,0.05,55.555557,400,1.0,14.0
3.515998,0.05,52.63158,400,1.0,14.0
3.534998,0.05,52.63158,400,1.0,14.0
3.5529978,0.05,55.555557,400,1.0,8.0
3.5709977,0.05,55.555557,400,1.0,8.0
3.5869977,0.05,62.499996,400,1.0,8.0
3.6039977,0.05,58.823524,400,1.0,8.0
3.6229978,0.05,52.63158,400,1.0,14.0
3.6419978,0.05,52.63158,400,0.0,7.0
3.6609979,0.05,52.63158,400,1.0,14.0
3.679998,0.05,52.63158,400,0.0,13.0
3.6979978,0.05,55.555557,400,1.0,10.0
3.7149978,0.05,58.823524,400,1.0,12.0
3.7319977,0.05,58.823524,400,0.0,7.0
3.7489977,0.05,58.823524,400,1.0,8.0
3.7669976,0.05,55.555557,400,1.0,14.0
3.7849975,0.05,55.555557,400,1.0,8.0
3.8069975,0.05,45.454544,400,1.0,8.0
3.8189976,0.05,83.333336,400,0.0,17.0
3.8419976,0.05,43.47826,400,0.0,48.0
3.8969977,0.05,18.181818,400,1.0,19.0
3.9199977,0.05,43.47826,400,1.0,8.0
3.9399977,0.05,50.0,400,1.0,8.0
3.9559977,0.05,62.499996,400,1.0,10.0
3.9699976,0.05,71.428566,400,1.0,9.0
3.9879975,0.05,55.555557,400,1.0,8.0
4.0069976,0.05,52.63158,400,1.0,9.0
4.0229974,0.05,62.499996,400,1.0,8.0
4.038997,0.05,62.499996,400,1.0,8.0
4.054997,0.05,62.499996,400,1.0,8.0
4.071997,0.05,58.823524,400,1.0,8.0
4.087997,0.05,62.499996,400,1.0,8.0
4.106997,0.05,52.63158,400,1.0,9.0
4.122997,0.05,62.499996,400,1.0,8.0
4.139997,0.05,58.823524,400,1.0,14.0
4.157997,0.05,55.555557,400,1.0,8.0
4.1759973,0.05,55.555557,400,1.0,8.0
4.191997,0.05,62.499996,400,1.0,8.0
4.2089972,0.05,58.823524,400,1.0,8.0
4.2279973,0.05,52.63158,400,1.0,8.0
4.242997,0.05,66.66667,400,1.0,14.0
4.261997,0.05,52.63158,400,0.0,8.0
4.2809973,0.05,52.63158,400,1.0,8.0
4.296997,0.05,62.499996,400,1.0,8.0
4.3139973,0.05,58.823524,400,1.0,8.0
4.3309975,0.05,58.823524,400,1.0,8.0
4.3469973,0.05,62.499996,400,1.0,13.0
4.3649974,0.05,55.555557,400,1.0,12.0
4.3829975,0.05,55.555557,400,1.0,10.0
4.4009976,0.05,55.555557,400,1.0,8.0
4.4169974,0.05,62.499996,400,1.0,14.0
4.4359975,0.05,52.63158,400,1.0,13.0
4.4519973,0.05,62.499996,400,1.0,8.0
4.4699974,0.05,55.555557,400,1.0,8.0
4.4879975,0.05,55.555557,400,1.0,8.0
4.5039973,0.05,62.499996,400,1.0,8.0
4.5209975,0.05,58.823524,400,1.0,13.0
4.5399976,0.05,52.63158,400,1.0,14.0
4.5589976,0.05,52.63158,400,1.0,8.0
4.5769978,0.05,55.555557,400,1.0,8.0
4.594998,0.05,55.555557,400,1.0,9.0
4.611998,0.05,58.823524,400,1.0,14.0
4.631998,0.05,50.0,400,1.0,14.0
4.650998,0.05,52.63158,400,1.0,14.0
4.669998,0.05,52.63158,400,0.0,7.0
4.6879983,0.05,55.555557,400,1.0,8.0
4.7049985,0.05,58.823524,400,1.0,9.0
4.7219987,0.05,58.823524,400,0.0,8.0
4.7379985,0.05,62.499996,400,1.0,8.0
4.7549987,0.05,58.823524,400,1.0,14.0
4.772999,0.05,55.555557,400,1.0,8.0
4.790999,0.05,55.555557,400,1.0,8.0
4.808999,0.05,55.555557,400,1.0,8.0
4.823999,0.05,66.66667,400,1.0,11.0
4.841999,0.05,55.555557,400,0.0,7.0
4.857999,0.05,62.499996,400,1.0,12.0
4.8739986,0.05,62.499996,400,1.0,10.0
4.890999,0.05,58.823524,400,1.0,8.0
4.909999,0.05,52.63158,400,1.0,14.0
4.928999,0.05,52.63158,400,1.0,8.0
4.946999,0.05,55.555557,400,1.0,9.0
4.9639993,0.05,58.823524,400,1.0,8.0
4.978999,0.05,66.66667,400,1.0,8.0
4.9969993,0.05,55.555557,400,1.0,8.0
5.0149994,0.05,55.555557,400,1.0,11.0
5.0289993,0.05,71.428566,400,1.0,8.0
5.0469995,0.05,55.555557,400,1.0,8.0
5.0639997,0.05,58.823524,400,1.0,9.0
5.0799994,0.05,62.499996,400,1.0,9.0
5.0969996,0.05,58.823524,400,1.0,8.0
5.1159997,0.05,52.63158,400,1.0,13.0
5.133,0.05,58.823524,400,1.0,9.0
5.152,0.05,52.63158,400,1.0,12.0
5.1679997,0.05,62.499996,400,0.0,13.0
5.187,0.05,52.63158,400,1.0,14.0
5.205,0.05,55.555557,400,0.0,8.0
5.223,0.05,55.555557,400,1.0,8.0
5.241,0.05,55.555557,400,1.0,8.0
5.255,0.05,71.428566,400,2.0,9.0
5.2720003,0.05,58.823524,400,1.0,8.0
5.2900004,0.05,55.555557,400,1.0,14.0
5.3080006,0.05,55.555557,400,1.0,8.0
5.3260007,0.05,55.555557,400,1.0,13.0
5.3450007,0.05,52.63158,400,1.0,9.0
5.3660007,0.05,47.61905,400,1.0,8.0
5.3800006,0.05,71.428566,400,1.0,9.0
5.3950005,0.05,66.66667,400,1.0,8.0
5.4130006,0.05,55.555557,400,0.0,7.0
5.430001,0.05,58.823524,400,1.0,10.0
5.4450006,0.05,66.66667,400,1.0,8.0
5.462001,0.05,58.823524,400,1.0,8.0
5.479001,0.05,58.823524,400,1.0,8.0
5.495001,0.05,62.499996,400,1.0,9.0
5.513001,0.05,55.555557,400,1.0,8.0
5.5290008,0.05,62.499996,400,1.0,8.0
5.547001,0.05,55.555557,400,1.0,8.0
5.5630007,0.05,62.499996,400,1.0,8.0
5.580001,0.05,58.823524,400,1.0,9.0
5.598001,0.05,55.555557,400,1.0,11.0
5.614001,0.05,62.499996,400,1.0,10.0
5.633001,0.05,52.63158,400,0.0,7.0
5.650001,0.05,58.823524,400,1.0,9.0
5.666001,0.05,62.499996,400,1.0,14.0
5.686001,0.05,50.0,400,1.0,14.0
5.705001,0.05,52.63158,400,1.0,8.0
5.724001,0.05,52.63158,400,1.0,14.0
5.744001,0.05,50.0,400,1.0,8.0
5.761001,0.05,58.823524,400,1.0,9.0
5.780001,0.05,52.63158,400,1.0,14.0
5.7980013,0.05,55.555557,400,1.0,13.0
5.8170013,0.05,52.63158,400,1.0,9.0
5.8350015,0.05,55.555557,400,1.0,8.0
5.8520017,0.05,58.823524,400,1.0,10.0
5.8680015,0.05,62.499996,400,0.0,8.0
5.8860016,0.05,55.555557,400,1.0,8.0
5.903002,0.05,58.823524,400,1.0,11.0
5.9190016,0.05,62.499996,400,0.0,9.0
5.9380016,0.05,52.63158,400,1.0,11.0
5.9530015,0.05,66.66667,400,0.0,8.0
5.9700017,0.05,58.823524,400,1.0,8.0
5.988002,0.05,55.555557,400,1.0,8.0
6.0040016,0.05,62.499996,400,1.0,8.0
6.0200014,0.05,62.499996,400,1.0,8.0
6.0380015,0.05,55.555557,400,1.0,14.0
6.0570016,0.05,52.63158,400,1.0,14.0
6.0760016,0.05,52.63158,400,0.0,8.0
6.0950017,0.05,52.63158,400,1.0,8.0
6.1100016,0.05,66.66667,400,1.0,8.0
