tiempo,paso,framerate,n_part,tiemposindraw,tiempocondraw
38.66699,0.05,7.0921984,11920,88.0,146.0
38.81999,0.05,6.535948,11940,88.0,136.0
38.960987,0.05,7.0921984,11960,90.0,137.0
39.10399,0.05,6.9930067,11980,99.0,147.0
39.25599,0.05,6.5789475,12000,89.0,138.0
39.39999,0.05,6.9444447,12020,108.0,156.0
39.56199,0.05,6.1728396,12040,91.0,139.0
39.70599,0.05,6.9444447,12060,100.0,148.0
39.86099,0.05,6.451613,12080,94.0,142.0
40.007988,0.05,6.802721,12100,92.0,140.0
40.15299,0.05,6.896552,12120,104.0,152.0
40.30999,0.05,6.3694267,12140,93.0,141.0
40.45499,0.05,6.896552,12160,104.0,153.0
40.61299,0.05,6.3291135,12180,92.0,141.0
40.75999,0.05,6.802721,12200,105.0,153.0
40.91899,0.05,6.2893085,12220,94.0,143.0
41.06599,0.05,6.802721,12240,105.0,154.0
41.22699,0.05,6.21118,12260,93.0,142.0
41.37399,0.05,6.802721,12280,94.0,142.0
41.521988,0.05,6.756757,12300,105.0,154.0
