tiempo,paso,framerate,n_part,tiemposindraw,tiempocondraw
15.561001,0.05,15.624999,4140,17.0,54.0
15.621001,0.05,16.666668,4140,12.0,40.0
15.667001,0.05,21.73913,4140,29.0,61.0
15.733001,0.05,15.151515,4140,16.0,54.0
15.794001,0.05,16.393442,4140,13.0,48.0
15.849001,0.05,18.181818,4140,17.0,56.0
15.910001,0.05,16.393442,4140,12.0,34.0
15.950001,0.05,25.0,4140,11.0,49.0
16.006,0.05,17.857141,4140,19.0,44.0
16.054,0.05,20.833334,4140,13.0,41.0
16.1,0.05,21.73913,4140,18.0,49.0
16.156,0.05,17.857141,4140,16.0,39.0
16.2,0.05,22.727272,4140,19.0,59.0
16.264,0.05,15.624999,4140,16.0,50.0
16.321,0.05,17.54386,4140,13.0,38.0
16.366,0.05,22.222221,4140,19.0,57.0
16.428,0.05,16.129032,4140,14.0,46.0
16.477999,0.05,20.0,4140,14.0,39.0
16.522999,0.05,22.222221,4140,14.0,36.0
16.564,0.05,24.390244,4140,12.0,35.0
16.605,0.05,24.390244,4140,15.0,47.0
16.657999,0.05,18.867926,4140,22.0,49.0
16.712,0.05,18.518518,4140,29.0,59.0
16.775,0.05,15.873015,4140,20.0,45.0
16.823,0.05,20.833334,4140,13.0,49.0
16.877,0.05,18.518518,4140,19.0,53.0
16.935001,0.05,17.24138,4140,12.0,35.0
16.976002,0.05,24.390244,4140,20.0,45.0
17.025002,0.05,20.408163,4140,12.0,34.0
17.063002,0.05,26.31579,4140,19.0,42.0
17.109001,0.05,21.73913,4140,14.0,39.0
17.153002,0.05,22.727272,4140,12.0,41.0
17.199001,0.05,21.73913,4140,12.0,34.0
17.237001,0.05,26.31579,4140,21.0,62.0
17.303001,0.05,15.151515,4140,17.0,58.0
17.366001,0.05,15.873015,4140,20.0,54.0
17.425001,0.05,16.949152,4140,29.0,52.0
17.481,0.05,17.857141,4140,17.0,43.0
17.529001,0.05,20.833334,4140,16.0,49.0
17.585001,0.05,17.857141,4140,18.0,46.0
17.637001,0.05,19.230768,4140,15.0,48.0
17.69,0.05,18.867926,4140,13.0,45.0
17.74,0.05,20.0,4140,15.0,37.0
17.782,0.05,23.809525,4140,18.0,45.0
17.833,0.05,19.607843,4140,3.0,36.0
17.876,0.05,23.255814,4140,29.0,62.0
17.944,0.05,14.705881,4140,15.0,45.0
17.993,0.05,20.408163,4140,11.0,34.0
18.031,0.05,26.31579,4140,10.0,33.0
18.068,0.05,27.027027,4140,14.0,38.0
18.111,0.05,23.255814,4140,14.0,52.0
18.171,0.05,16.666668,4140,12.0,36.0
18.211,0.05,25.0,4140,9.0,35.0
18.251001,0.05,25.0,4140,14.0,50.0
18.306002,0.05,18.181818,4140,18.0,41.0
18.351002,0.05,22.222221,4140,14.0,37.0
18.392002,0.05,24.390244,4140,29.0,58.0
18.455002,0.05,15.873015,4140,15.0,55.0
18.515001,0.05,16.666668,4140,18.0,60.0
18.579,0.05,15.624999,4140,15.0,37.0
18.621,0.05,23.809525,4140,20.0,52.0
18.677,0.05,17.857141,4140,15.0,48.0
18.729,0.05,19.230768,4140,14.0,48.0
18.783,0.05,18.518518,4140,28.0,64.0
18.852001,0.05,14.492754,4140,21.0,50.0
18.906002,0.05,18.518518,4140,15.0,38.0
18.950003,0.05,22.727272,4140,19.0,55.0
19.010002,0.05,16.666668,4140,23.0,48.0
19.062002,0.05,19.230768,4140,21.0,48.0
19.115002,0.05,18.867926,4140,15.0,46.0
19.166002,0.05,19.607843,4140,19.0,61.0
19.232002,0.05,15.151515,4140,25.0,48.0
19.284002,0.05,19.230768,4140,14.0,37.0
19.326002,0.05,23.809525,4140,23.0,59.0
19.390001,0.05,15.624999,4140,12.0,54.0
19.45,0.05,16.666668,4140,14.0,36.0
19.491001,0.05,24.390244,4140,11.0,33.0
19.528002,0.05,27.027027,4140,13.0,38.0
19.570002,0.05,23.809525,4140,12.0,34.0
19.608002,0.05,26.31579,4140,12.0,35.0
19.647001,0.05,25.641026,4140,12.0,34.0
19.685001,0.05,26.31579,4140,16.0,38.0
19.727001,0.05,23.809525,4140,14.0,36.0
19.767002,0.05,25.0,4140,14.0,36.0
19.807003,0.05,25.0,4140,15.0,40.0
19.851004,0.05,22.727272,4140,15.0,40.0
19.895004,0.05,22.727272,4140,15.0,37.0
19.936005,0.05,24.390244,4140,21.0,43.0
19.983006,0.05,21.276596,4140,15.0,55.0
20.044006,0.05,16.393442,4140,35.0,72.0
20.120007,0.05,13.157895,4140,22.0,55.0
20.180006,0.05,16.666668,4140,11.0,40.0
20.224007,0.05,22.727272,4140,13.0,40.0
20.268007,0.05,22.727272,4140,12.0,36.0
20.309008,0.05,24.390244,4140,20.0,46.0
20.359007,0.05,20.0,4140,14.0,49.0
20.415007,0.05,17.857141,4140,12.0,41.0
20.461006,0.05,21.73913,4140,13.0,54.0
20.519007,0.05,17.24138,4140,13.0,36.0
20.561007,0.05,23.809525,4140,30.0,72.0
20.638006,0.05,12.987013,4140,26.0,61.0
20.705006,0.05,14.925373,4140,25.0,48.0
20.757006,0.05,19.230768,4140,16.0,39.0
20.801006,0.05,22.727272,4140,24.0,50.0
20.855007,0.05,18.518518,4140,23.0,46.0
20.908007,0.05,18.867926,4140,20.0,60.0
20.973007,0.05,15.384616,4140,21.0,61.0
21.039007,0.05,15.151515,4140,22.0,44.0
21.088007,0.05,20.408163,4140,18.0,43.0
21.135008,0.05,21.276596,4140,17.0,45.0
21.185007,0.05,20.0,4140,12.0,34.0
21.226007,0.05,24.390244,4140,14.0,42.0
21.272007,0.05,21.73913,4140,24.0,53.0
21.329006,0.05,17.54386,4140,15.0,41.0
21.374006,0.05,22.222221,4140,21.0,43.0
21.422007,0.05,20.833334,4140,27.0,66.0
21.493006,0.05,14.084507,4140,24.0,60.0
21.559006,0.05,15.151515,4140,22.0,59.0
21.623005,0.05,15.624999,4140,20.0,43.0
21.670006,0.05,21.276596,4140,17.0,40.0
21.713005,0.05,23.255814,4140,17.0,39.0
21.756004,0.05,23.255814,4140,17.0,39.0
21.799004,0.05,23.255814,4140,24.0,58.0
21.863003,0.05,15.624999,4140,24.0,49.0
21.916002,0.05,18.867926,4140,15.0,36.0
21.957003,0.05,24.390244,4140,16.0,45.0
22.007002,0.05,20.0,4140,16.0,43.0
22.055002,0.05,20.833334,4140,20.0,42.0
22.101002,0.05,21.73913,4140,16.0,40.0
22.146002,0.05,22.222221,4140,24.0,66.0
22.217001,0.05,14.084507,4140,25.0,48.0
22.269001,0.05,19.230768,4140,15.0,36.0
22.309002,0.05,25.0,4140,15.0,36.0
22.349003,0.05,25.0,4140,20.0,44.0
22.396004,0.05,21.276596,4140,17.0,39.0
22.438004,0.05,23.809525,4140,26.0,49.0
22.491003,0.05,18.867926,4140,27.0,49.0
22.543003,0.05,19.230768,4140,18.0,41.0
22.588003,0.05,22.222221,4140,26.0,50.0
22.643003,0.05,18.181818,4140,26.0,63.0
22.711004,0.05,14.705881,4140,17.0,38.0
22.754004,0.05,23.255814,4140,16.0,45.0
22.804003,0.05,20.0,4140,18.0,50.0
22.860003,0.05,17.857141,4140,29.0,51.0
22.915003,0.05,18.181818,4140,18.0,41.0
22.961002,0.05,21.73913,4140,24.0,53.0
23.019003,0.05,17.24138,4140,19.0,51.0
23.074003,0.05,18.181818,4140,15.0,36.0
23.114004,0.05,25.0,4140,25.0,57.0
23.175005,0.05,16.393442,4140,15.0,40.0
23.221004,0.05,21.73913,4140,33.0,67.0
23.293005,0.05,13.888889,4140,24.0,46.0
23.343004,0.05,20.0,4140,21.0,42.0
23.389004,0.05,21.73913,4140,23.0,45.0
23.438004,0.05,20.408163,4140,15.0,36.0
23.478004,0.05,25.0,4140,15.0,36.0
23.519005,0.05,24.390244,4140,23.0,47.0
23.570005,0.05,19.607843,4140,16.0,37.0
23.611006,0.05,24.390244,4140,31.0,53.0
23.668005,0.05,17.54386,4140,15.0,37.0
23.708006,0.05,25.0,4140,16.0,38.0
23.750006,0.05,23.809525,4140,15.0,37.0
23.790007,0.05,25.0,4140,18.0,41.0
23.836006,0.05,21.73913,4140,17.0,51.0
23.891006,0.05,18.181818,4140,16.0,51.0
23.946007,0.05,18.181818,4140,17.0,50.0
24.000008,0.05,18.518518,4140,16.0,38.0
24.041008,0.05,24.390244,4140,25.0,52.0
24.097008,0.05,17.857141,4140,20.0,42.0
24.143007,0.05,21.73913,4140,15.0,36.0
24.184008,0.05,24.390244,4140,17.0,39.0
24.227007,0.05,23.255814,4140,15.0,37.0
24.267008,0.05,25.0,4140,16.0,39.0
24.310007,0.05,23.255814,4140,15.0,37.0
24.351007,0.05,24.390244,4140,17.0,41.0
24.396008,0.05,22.222221,4140,23.0,46.0
24.446007,0.05,20.0,4140,15.0,37.0
24.487007,0.05,24.390244,4140,24.0,64.0
24.558006,0.05,14.084507,4140,26.0,55.0
24.619007,0.05,16.393442,4140,16.0,44.0
24.669006,0.05,20.0,4140,24.0,51.0
24.724007,0.05,18.181818,4140,15.0,37.0
24.765007,0.05,24.390244,4140,16.0,37.0
24.806007,0.05,24.390244,4140,20.0,41.0
24.851007,0.05,22.222221,4140,17.0,45.0
24.899008,0.05,20.833334,4140,16.0,37.0
24.940008,0.05,24.390244,4140,16.0,39.0
24.983007,0.05,23.255814,4140,16.0,38.0
25.025007,0.05,23.809525,4140,22.0,50.0
25.079008,0.05,18.518518,4140,18.0,40.0
25.123009,0.05,22.727272,4140,25.0,51.0
25.17701,0.05,18.518518,4140,23.0,46.0
25.227009,0.05,20.0,4140,20.0,44.0
25.276009,0.05,20.408163,4140,17.0,46.0
25.329008,0.05,18.867926,4140,26.0,65.0
25.399008,0.05,14.285714,4140,21.0,47.0
25.449007,0.05,20.0,4140,17.0,52.0
25.505007,0.05,17.857141,4140,20.0,45.0
25.554007,0.05,20.408163,4140,16.0,45.0
25.603006,0.05,20.408163,4140,18.0,41.0
25.647007,0.05,22.727272,4140,21.0,51.0
25.703007,0.05,17.857141,4140,16.0,37.0
25.744007,0.05,24.390244,4140,16.0,37.0
25.785007,0.05,24.390244,4140,18.0,46.0
25.835007,0.05,20.0,4140,16.0,38.0
25.878006,0.05,23.255814,4140,19.0,40.0
25.922007,0.05,22.727272,4140,16.0,43.0
25.969007,0.05,21.276596,4140,17.0,46.0
26.020008,0.05,19.607843,4140,26.0,63.0
26.089008,0.05,14.492754,4140,27.0,60.0
26.153008,0.05,15.624999,4140,16.0,37.0
26.195007,0.05,23.809525,4140,17.0,39.0
26.237007,0.05,23.809525,4140,18.0,39.0
26.280006,0.05,23.255814,4140,36.0,58.0
26.342007,0.05,16.129032,4140,17.0,38.0
26.385006,0.05,23.255814,4140,33.0,54.0
26.444006,0.05,16.949152,4140,26.0,47.0
26.496006,0.05,19.230768,4140,41.0,81.0
26.582006,0.05,11.627907,4140,20.0,43.0
26.629007,0.05,21.276596,4140,25.0,56.0
26.689007,0.05,16.666668,4140,20.0,42.0
26.735006,0.05,21.73913,4140,20.0,47.0
26.785006,0.05,20.0,4140,20.0,49.0
26.839006,0.05,18.518518,4160,21.0,59.0
26.903006,0.05,15.624999,4180,28.0,52.0
26.960005,0.05,17.54386,4200,22.0,44.0
27.008005,0.05,20.833334,4220,21.0,44.0
27.056005,0.05,20.833334,4240,21.0,44.0
27.104006,0.05,20.833334,4260,22.0,46.0
27.154005,0.05,20.0,4280,21.0,46.0
27.204004,0.05,20.0,4300,21.0,49.0
27.258005,0.05,18.518518,4320,23.0,48.0
27.310005,0.05,19.230768,4340,22.0,45.0
27.360004,0.05,20.0,4360,30.0,55.0
27.419004,0.05,16.949152,4380,22.0,45.0
27.468004,0.05,20.408163,4400,21.0,44.0
27.516005,0.05,20.833334,4420,24.0,56.0
27.576004,0.05,16.666668,4440,21.0,44.0
27.625004,0.05,20.408163,4460,23.0,46.0
27.675003,0.05,20.0,4480,22.0,61.0
27.743004,0.05,14.705881,4500,36.0,79.0
27.829004,0.05,11.627907,4520,32.0,67.0
27.899004,0.05,14.285714,4540,31.0,59.0
27.962004,0.05,15.873015,4560,26.0,52.0
28.018003,0.05,17.857141,4580,24.0,53.0
28.076004,0.05,17.24138,4600,29.0,60.0
28.142004,0.05,15.151515,4620,30.0,63.0
28.209003,0.05,14.925373,4640,32.0,65.0
28.278004,0.05,14.492754,4660,31.0,57.0
28.339005,0.05,16.393442,4680,37.0,61.0
28.405005,0.05,15.151515,4700,32.0,60.0
28.469004,0.05,15.624999,4720,25.0,56.0
28.528004,0.05,16.949152,4740,26.0,50.0
28.583004,0.05,18.181818,4760,26.0,51.0
28.638004,0.05,18.181818,4780,26.0,50.0
28.692005,0.05,18.518518,4800,32.0,59.0
28.757006,0.05,15.384616,4820,36.0,60.0
28.821005,0.05,15.624999,4840,28.0,55.0
28.882006,0.05,16.393442,4860,40.0,72.0
28.960005,0.05,12.820513,4880,30.0,57.0
29.022005,0.05,16.129032,4900,35.0,65.0
29.091005,0.05,14.492754,4920,30.0,55.0
29.151005,0.05,16.666668,4940,34.0,59.0
29.214005,0.05,15.873015,4960,36.0,60.0
29.280005,0.05,15.151515,4980,27.0,52.0
29.336004,0.05,17.857141,5000,36.0,66.0
29.407003,0.05,14.084507,5020,42.0,69.0
29.480003,0.05,13.69863,5040,39.0,66.0
29.550003,0.05,14.285714,5060,29.0,58.0
29.614002,0.05,15.624999,5080,49.0,77.0
29.695002,0.05,12.345679,5100,29.0,64.0
29.764002,0.05,14.492754,5120,30.0,56.0
29.824001,0.05,16.666668,5140,28.0,53.0
29.882002,0.05,17.24138,5160,29.0,54.0
29.940002,0.05,17.24138,5180,28.0,60.0
30.005003,0.05,15.384616,5200,45.0,74.0
30.083002,0.05,12.820513,5220,29.0,56.0
30.144003,0.05,16.393442,5240,34.0,62.0
30.212004,0.05,14.705881,5260,33.0,60.0
30.276003,0.05,15.624999,5280,33.0,64.0
30.345003,0.05,14.492754,5300,40.0,67.0
30.416002,0.05,14.084507,5320,36.0,62.0
30.482002,0.05,15.151515,5340,29.0,55.0
30.541002,0.05,16.949152,5360,29.0,58.0
30.604002,0.05,15.873015,5380,28.0,55.0
30.664001,0.05,16.666668,5400,29.0,56.0
30.726002,0.05,16.129032,5420,40.0,68.0
30.798002,0.05,13.888889,5440,53.0,85.0
30.889002,0.05,10.989011,5460,33.0,73.0
30.966002,0.05,12.987013,5480,29.0,55.0
31.025002,0.05,16.949152,5500,30.0,57.0
31.086002,0.05,16.393442,5520,30.0,58.0
31.147003,0.05,16.393442,5540,35.0,81.0
31.232002,0.05,11.764706,5560,57.0,84.0
31.320002,0.05,11.363636,5580,31.0,59.0
31.383001,0.05,15.873015,5600,34.0,62.0
31.448002,0.05,15.384616,5620,33.0,63.0
31.515001,0.05,14.925373,5640,34.0,85.0
31.605001,0.05,11.111111,5660,62.0,92.0
31.702002,0.05,10.3092785,5680,31.0,81.0
31.789001,0.05,11.494253,5700,31.0,59.0
31.853,0.05,15.624999,5720,33.0,61.0
31.919,0.05,15.151515,5740,31.0,58.0
31.981,0.05,16.129032,5760,32.0,60.0
32.045002,0.05,15.624999,5780,38.0,65.0
32.115,0.05,14.285714,5800,50.0,102.0
32.222,0.05,9.345795,5820,48.0,97.0
32.324,0.05,9.803922,5840,52.0,105.0
32.434002,0.05,9.090909,5860,50.0,98.0
32.537003,0.05,9.708738,5880,49.0,87.0
32.629,0.05,10.869565,5900,32.0,61.0
32.694,0.05,15.384616,5920,35.0,64.0
32.762,0.05,14.705881,5940,34.0,63.0
32.829002,0.05,14.925373,5960,36.0,70.0
32.904003,0.05,13.333333,5980,45.0,78.0
32.985004,0.05,12.345679,6000,45.0,78.0
33.067005,0.05,12.195122,6020,35.0,63.0
33.135006,0.05,14.705881,6040,42.0,83.0
33.222008,0.05,11.494253,6060,36.0,65.0
33.292007,0.05,14.285714,6080,94.0,123.0
33.419006,0.05,7.8740153,6100,57.0,87.0
33.510006,0.05,10.989011,6120,36.0,65.0
33.579006,0.05,14.492754,6140,37.0,67.0
33.649006,0.05,14.285714,6160,49.0,104.0
33.758007,0.05,9.174313,6180,59.0,89.0
